system:index,20230204T091201_20230204T091332_T35UNT_STR,20230207T092141_20230207T092337_T35UNT_STR,20230209T091029_20230209T091028_T35UNT_STR,20230212T092029_20230212T092026_T35UMT_STR,20230212T092029_20230212T092026_T35UNT_STR,20230214T091051_20230214T091332_T35UNT_STR,20230306T090831_20230306T091330_T35UNS_STR,20230306T090831_20230306T091330_T35UNT_STR,20230319T092031_20230319T092026_T35UMT_STR,20230319T092031_20230319T092026_T35UNT_STR,20230326T090611_20230326T091116_T35UNS_STR,20230326T090611_20230326T091116_T35UNT_STR,20230418T092031_20230418T092027_T35UMT_STR,20230418T092031_20230418T092027_T35UNT_STR,20230423T092029_20230423T092030_T35UMT_STR,20230423T092029_20230423T092030_T35UNS_STR,20230423T092029_20230423T092030_T35UNT_STR,20230425T090551_20230425T091049_T35UNS_STR,20230425T090551_20230425T091049_T35UNT_STR,20230428T092031_20230428T092028_T35UNT_STR,20230430T090559_20230430T091055_T35UNS_STR,20230430T090559_20230430T091055_T35UNT_STR,20230508T092031_20230508T092028_T35UNT_STR,20230510T090559_20230510T091059_T35UNS_STR,20230510T090559_20230510T091059_T35UNT_STR,20230513T092029_20230513T092031_T35UMT_STR,20230513T092029_20230513T092031_T35UNT_STR,20230520T090559_20230520T091054_T35UNT_STR,20230523T091559_20230523T091940_T35UNT_STR,20230525T090601_20230525T091013_T35UNT_STR,20230528T092031_20230528T092032_T35UMT_STR,20230528T092031_20230528T092032_T35UNS_STR,20230528T092031_20230528T092032_T35UNT_STR,20230530T090559_20230530T091053_T35UNT_STR,20230602T091559_20230602T091939_T35UMT_STR,20230602T091559_20230602T091939_T35UNT_STR,20230604T090601_20230604T091053_T35UNT_STR,20230617T092031_20230617T092032_T35UNT_STR,20230619T090559_20230619T091056_T35UNT_STR,20230624T090601_20230624T091055_T35UNT_STR,20230702T091559_20230702T091943_T35UMT_STR,20230702T091559_20230702T091943_T35UNT_STR,20230709T090559_20230709T091057_T35UNS_STR,20230709T090559_20230709T091057_T35UNT_STR,20230712T091559_20230712T091940_T35UMT_STR,20230712T091559_20230712T091940_T35UNS_STR,20230712T091559_20230712T091940_T35UNT_STR,20230717T092031_20230717T092032_T35UMT_STR,20230717T092031_20230717T092032_T35UNS_STR,20230717T092031_20230717T092032_T35UNT_STR,20230719T090559_20230719T091058_T35UNT_STR,20230729T090559_20230729T091058_T35UNT_STR,20230801T091559_20230801T091943_T35UMT_STR,20230801T091559_20230801T091943_T35UNS_STR,20230801T091559_20230801T091943_T35UNT_STR,20230803T090601_20230803T091014_T35UNS_STR,20230803T090601_20230803T091014_T35UNT_STR,20230806T092031_20230806T092037_T35UMT_STR,20230806T092031_20230806T092037_T35UNS_STR,20230806T092031_20230806T092037_T35UNT_STR,20230813T090601_20230813T091445_T35UNS_STR,20230813T090601_20230813T091445_T35UNT_STR,20230816T092031_20230816T092034_T35UMT_STR,20230816T092031_20230816T092034_T35UNT_STR,20230821T091559_20230821T092555_T35UMT_STR,20230821T091559_20230821T092555_T35UNS_STR,20230821T091559_20230821T092555_T35UNT_STR,20230823T090601_20230823T091022_T35UNT_STR,20230828T090559_20230828T091557_T35UNS_STR,20230828T090559_20230828T091557_T35UNT_STR,20230905T092031_20230905T092033_T35UMT_STR,20230905T092031_20230905T092033_T35UNS_STR,20230905T092031_20230905T092033_T35UNT_STR,20230907T090559_20230907T090731_T35UNS_STR,20230907T090559_20230907T090731_T35UNT_STR,20230910T091559_20230910T092601_T35UMT_STR,20230910T091559_20230910T092601_T35UNS_STR,20230910T091559_20230910T092601_T35UNT_STR,20230912T090601_20230912T091011_T35UNS_STR,20230912T090601_20230912T091011_T35UNT_STR,20230915T092031_20230915T092032_T35UNT_STR,20230917T090629_20230917T091535_T35UNS_STR,20230917T090629_20230917T091535_T35UNT_STR,20230922T090701_20230922T091334_T35UNS_STR,20230922T090701_20230922T091334_T35UNT_STR,20230925T092031_20230925T092341_T35UNT_STR,20230927T090659_20230927T090954_T35UNT_STR,20230930T091709_20230930T092515_T35UMT_STR,20230930T091709_20230930T092515_T35UNS_STR,20230930T091709_20230930T092515_T35UNT_STR,20231005T092031_20231005T092029_T35UNT_STR,20231010T091819_20231010T091814_T35UMT_STR,20231010T091819_20231010T091814_T35UNS_STR,20231010T091819_20231010T091814_T35UNT_STR,20231017T090859_20231017T090944_T35UNS_STR,20231017T090859_20231017T090944_T35UNT_STR,20231022T091021_20231022T091332_T35UNT_STR,20231104T092141_20231104T092333_T35UNT_STR,20231119T092159_20231119T092200_T35UMT_STR,20231119T092159_20231119T092200_T35UNS_STR,20231119T092159_20231119T092200_T35UNT_STR,20231221T091401_20231221T091404_T35UNT_STR,20231231T091401_20231231T091358_T35UNT_STR,lc,remapped,.geo
00000000000000000c04,,,,,,,,,,,,,,,,,,,,,,3.8111108787476073,,,,,,,,,,,1.8917974149829406,,,,,,,,,,,,,,,,,3.347130779776714,,,,,,,4.256471926392882,,,3.6625417906140525,,3.2227516947419734,,3.882735897353988,,,,,,,,,3.3223699047451927,,2.9238910756143586,,,3.5077694651761564,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.286459697324673,51.516749585744556]}"
00000000000000000c05,,,,,,,,,,,,,,,,,,,3.5825356047710324,,,4.008875368944372,,,,,,,,,,,4.127503658368203,,,,,,,,,,,,,,3.553137392143544,,,4.050071733608808,,,,,4.42989548479889,,4.403609308796405,,,4.628961560407193,,4.064530511021344,,,,,1.856453360343466,,,1.6625921093687719,,,4.493625009411317,,4.053226811545236,,,4.669020099164137,,4.0738715963298775,,,3.439738444460222,,,,,,,3.052767196209793,,,,4.280055592119559,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.277416578371103,51.458298434541206]}"
00000000000000000c06,,,,,,,,,,,,,,,,,,,,,,3.9815725593610147,,,,,,,,,,,3.8687236265800977,,,,,,,,,,,,,,2.427069118233765,,,3.8776012667182354,,,,,,,6.119375780326169,,,6.148789958888981,,4.416797103254703,,,,,1.9049450015805476,,,,,,3.7622406536759705,,2.636742475622095,,,7.149051313767898,,1.5426199771379399,,,,,,,,,,1.120234250481707,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.273037187969916,51.487156561172704]}"
00000000000000000c07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.742575405406303,,,,,,,,,,,,,,,,,2.72538434026463,,,,,,,7.110638142713344,,,6.391821690427474,,3.608243230789427,,,,,,,,,,,1.4940830671868357,,,,,9.396011785044422,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.242289905523013,51.50132211758668]}"
00000000000000000c08,,,,,,,,,,,,,,,,,1.1316790813221143,,1.4318459012340796,,,2.7126766310797796,,,,,,,,,,,2.1881506767402703,0.5485757700169709,,,,,,,,,,,,,1.755934143282659,,,1.835643596119351,,,,,,,2.441033787197537,,,2.175399139084243,,2.0329991397944167,,,,,,,,,,,1.716473994611883,,1.9819619785360738,,,2.1447727647768398,,1.9242360783812682,,,1.7137331019183135,,0.8628681589956998,,,,,1.9625335966919015,,,,2.341253353624928,,2.080114597095654,,,,,0.031133099207802425,,,5,5,"{""type"":""Point"",""coordinates"":[27.184632132247312,51.49758114246674]}"
00000000000000000c09,,,,,,,,,,,,,,,,,,,1.918099316880276,,,3.362748634247553,,,,,,,,,,,3.7938652189951094,,,,,,,,,,,,,,3.898291859767334,,,3.608274315490204,,,,,0.8156744914800943,,5.317866508652564,,,5.935151772704525,,4.243707682270042,,4.926346302032471,,,,,,0.7309315891222619,,,,,2.359690891101517,,,5.348992653714827,,1.5882715232788571,,,0.2507479239483269,,1.0254100515188274,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.278560282451775,51.54455302576782]}"
00000000000000000c0a,,,,,,,,,,,,,,,,,,,,,,4.269107400154581,,,,,,,,,,,3.1406702708765493,,,,,,,,,,,,,,,,,4.533768428966843,,,,,,,,,,5.01532715085953,,4.530056821516041,,4.257554415402229,,,,,,,,,,,4.030801670891898,,,5.304578828703519,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.27108410793484,51.517990634154174]}"
00000000000000000c0b,,,,,,,,,,,,,,,,,,,,,,4.559860238142295,,,,,,,,,,,4.629511566659491,,,,,,,,,,,0.9887960254470237,,,,,,4.65571333167234,,,,,,,5.309828343034602,,,5.446272492679069,,4.807406902313232,,,,,,,,,,,,,4.298361557140913,,,5.846277039067275,,1.7782115325365477,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.206899641194813,51.49452222509849]}"
00000000000000000c0c,,,,,,,,,,,,,,,,,,,,,,3.796241561842073,,,,,,,,,,,3.5182136829748174,,,,,,,,,,,,,,,,,3.622024943769113,,,,,2.832144549103821,,3.048789851519526,,,4.022389892007218,,3.629870321745235,,,,,2.841481077427767,,,2.3335309055657074,,,2.091784769175004,,3.6330156456045555,,,4.134749858017141,,3.3940045119953806,,,1.0223491040487138,,,,,,,,,,,1.23991006464104,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.271560882698502,51.52182394537552]}"
00000000000000000c0d,,,,,,,,,,,,,,,,,,,,,,4.159016935192809,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.861343285394094,,,,,,,5.955265366301245,,,6.361564312932713,,,,6.502404082118789,,,,,,,,,,,,,,5.810874913014523,,1.5508576120649065,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.290817648873436,51.52767345716748]}"
00000000000000000c0e,,,,,,,,,,,,,,,,,,,2.6732746765456774,,,4.5765540388976635,,,,,,,,,,,3.7359169670243384,,,,,,,,,,,,,,4.621983213489559,,,5.00697452302963,,,,,,,5.294434085724846,,,5.59144988460065,,4.999193215316115,,,,,,,,,,,4.94013663160017,,3.47944631490037,,,5.8022298358735585,,0.2915179248299458,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.266881755094698,51.529459677895346]}"
00000000000000000c0f,,,,,,,,,,,,,,,,,0.741362746880979,,1.829297719358587,,,4.841361218839546,,,,,,,,,,,4.796076401561296,,,,,,,,,,,,,,4.366483635913218,,,4.9158779234031975,,,,,4.107753262768527,,5.1003739093166365,,,5.658456629366021,,4.989115806934245,,,,,,,,,,,4.076427753820441,,4.622692556878607,,,5.752810582011736,,2.0152461382807516,,,,,,,,,,,,,,3.828319548479284,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.283969881823637,51.460612529786744]}"
00000000000000000c10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9972285413417687,,,,,,,,,,,,,,,,,3.3412831418908913,,,,,1.997653250250957,,4.192435189439596,,,3.576442484412334,,3.1351684183220203,,,,,1.517678748453015,,,1.5386073865047118,,,3.2457341477443844,,2.984019423828644,,,3.3860693107656883,,,,,,,1.0734090967243222,,,,,0.9058709625754497,,,,1.9736273667168995,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.287016273845833,51.512773530491735]}"
00000000000000000c11,,,,,,,,,,,,,,,,,2.8736555581730783,,,,,,,,,,,,,,,,3.5972838147697535,,,,,,,,,,,,,,,,,3.164103831293361,,,,,,,,,,5.6515613953813135,,,,,,,,,,,,,3.885632554960359,,,,,5.666732737266558,,,,,,,,,,,,2.9350540378466756,,,,1.9860498472676527,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.148188380775057,51.54592029481935]}"
00000000000000000c12,,,,,,,,,,,,,,,,,,,,,,4.116640820254545,,,,,,,,,,,,,,,,,,,,,,,,,3.2558596901882804,,,,,,,,,,4.655129991691399,,,4.4720702214576225,,4.506625092218793,,,,,1.5603851158332394,,,1.190926777262266,,,,,2.5458954088812242,,,4.791433896607552,,1.7468354501962122,,,,,,,,,,1.6695698210441607,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.189472380230225,51.5190384988246]}"
00000000000000000c13,,,,,,,,,,,,,,,,,,,3.650185145488402,,,4.107070790937428,,,,,,,,,,,4.098927203760126,,,,,,,,,,,,,,,,,4.397614601247706,,,,,3.4039372089498436,,4.642468813595588,,,4.913558157122865,,4.359178897745215,,,,,,,,,,,4.575013505087958,,4.245353279740902,,,5.033396422998164,,2.8158480439867293,,,,,,,,,,0.5794277791263295,,,,3.4880579528895095,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.271286092017654,51.526223724500525]}"
00000000000000000c14,,,,,,,,,,,,,,,,,,,,,,3.1188320589173677,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9898360818962395,,,,,,,6.227208102911779,,,6.368562304784382,,5.601846969587192,,,,,3.62853778570958,,,,,,5.699039288388899,,,,,6.4355852241689115,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.228647704247145,51.48395517115592]}"
00000000000000000c15,,,,,,,,,,,,,,,,,,,,,,3.7222406966886283,,,,,,,,,,,1.9961778820236795,,,,,,,,,,,,,,,,,5.043224549888213,,,,,,,6.094297217673996,,,6.288443171788776,,5.557645403068352,,,,,,,,,,,4.702293680368367,,,,,6.3715389688539394,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.230246210831858,51.485139035658804]}"
00000000000000000c16,,,,,,,,,,,,,,,,,0.6038705994482754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1210225569147645,,,,,,,,,,,,,4.656356734753737,,,,,,,,,,,,,2.977235419409616,,2.7816598458625292,,,3.541611633603535,,1.7556380101072004,,,,,,,,,,2.616704144986038,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.164455412749355,51.54545341820155]}"
00000000000000000c17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.192176796141125,,,,,,,,,,,,,,2.792984154624463,,,1.9840479567478033,,,,,,,3.96882794503452,,,4.104248237177358,,2.7280861458270187,,3.797936730374014,,,,,,,,,,,1.9568423215223818,,,3.9276092563356673,,2.1836042171703176,,,,,,,,,,3.0958136503928912,,,,2.1453952478443417,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.177211791495182,51.56191459274978]}"
00000000000000000c18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.782276457399468,,,,,,,,,,,,,4.550064246400414,,,,,,,,,,,,,2.922429759486192,,3.6639557490273127,,,4.401161776107996,,2.6291775800743884,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.151330034129085,51.512782292802065]}"
00000000000000000c19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2754190762837725,,,,,,,3.6194805904310576,,,4.414010536103022,,3.745731529465068,,2.2050846942157705,,,1.7021397219763863,,,,,,3.36487010871472,,2.873888393648628,,,3.9623875407134594,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.271150668578137,51.50533532034065]}"
00000000000000000c1a,,,,,,,,,,,,,,,3.733242728542579,,3.727647288315961,,,,,,,,,,,,,,3.26618614650908,,3.2696706643180242,,,,,,,,,,,,3.0429163168347073,,3.0530323344293366,0.8158106614672949,,0.8096269885428639,,,,,,,,4.817761699088306,,4.8185671646308466,,,3.8631748612505508,3.78444941730456,,,,,,,4.6095449810936335,,4.610791644812171,,,4.489966095710288,,4.4868106966386305,,,,,,,,,,2.8986277985735005,,2.895510816249718,,2.746551630448322,,2.7589488094355783,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.13509947257305,51.52949748089884]}"
00000000000000000c1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9716754316472684,,,,,,,5.934490841802827,,,5.159455433994735,,4.265440566199167,,,,,,,,,,,,,3.271428802927065,,,3.673696609311093,,2.2094810965920795,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.29071167566195,51.499913903925076]}"
00000000000000000c1c,,,,,,,,,,,,,,,,,2.5868497019181715,,,,,3.4690954917682815,,,,,,,,,,,3.523316102773965,,,,,,,,,,,,,,4.023011357335547,,,2.7876542068663097,,,,,,,4.217054604943377,,,4.241815741370324,,3.871502714903176,,,,,,,,,,,,,3.4449307064350503,,,4.425806117165926,,2.706987701576043,,,,,1.824899046058828,,,,,2.4839213459399825,,,,2.02172907896323,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.1835574960236,51.56060972323856]}"
00000000000000000c1d,,,,,,,,,,,,,,,,,1.1525547853132494,,,,,,,,,,,,,,,,2.136499614131694,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4222158520670436,,,,,,,,,,,,,,,,,,3.0389994947818404,,,,,,,,,,,,2.3420670929949843,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.151311910516334,51.5625046205775]}"
00000000000000000c1e,,,,,,,,,,,,,,,,,,,,,,3.463803077230648,,,,,,,,,,,2.4469615699482614,,,,,,,,,,,,,,,,,,,,,,1.080109988210423,,4.7700922910858985,,,4.699835057161293,,4.161119331307963,,,,,1.8882962430145196,,,0.7258081965976292,,,,,1.7317115671240013,,,4.9393577337805645,,1.3379948733885543,,,,,0.86417026206209,,,,,,,,,0.740218553953971,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.218094681794494,51.51760764909219]}"
00000000000000000c1f,,,,,,,,,,,,,,,,,,,,,,4.00567187095175,,,,,,,,,,,2.588291259579648,,,,,,,,,,,,,,2.187744815873992,,,3.2764092362116255,,,,,,,3.9645271203955827,,,3.4594662275984716,,3.0859546428905325,,3.636773676558687,,,,,,2.499679040476308,,,3.4597562927237444,,2.922643574997952,,,3.386023074320925,,1.6774197332983385,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.288276777219377,51.51775845249021]}"
00000000000000000c20,,,,,,,,,,,,,,,,,,,1.353031626093685,,,1.8754316333199845,,,,,,,,,,,1.878310574966223,,,,,,,,,,,,,,,,,,,,,,,,3.3261223293486095,,,3.0641189794691783,,2.536133937013933,,,,,2.057826241127758,,,1.8237911400611169,,,1.4443540562307484,,2.296071916480724,,,2.9341678511258427,,2.4224742913192094,,,,,1.1683056284240585,,,,,2.2001453824594717,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.297363501926014,51.463929606208026]}"
00000000000000000c21,,,,,,,,,,,,,,,,,,,,,,2.9218010918623736,,,,,,,,,,,3.097700656406463,,,,,,,,,,,1.5254614055832498,,,2.0295642630583575,,,2.528707961376562,,,,,,,3.8641064740092306,,,4.189750879529923,,3.7355948273016484,,4.976533263719001,,,1.8371857612852067,,,2.450013141242825,,,,,2.7752851072082176,,,3.1115497039829525,,2.736607494808379,,,,,1.8536206821735755,,,,,2.6842316564789166,,,,2.712899424321527,,2.0989712030709198,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.1957542344114,51.57355011797945]}"
00000000000000000c22,,,,,,,,,,,,,,,,,0.6262619668393989,,1.5397251082115433,,,,,,,,,,,,,,2.363832134238176,,,,,,,,,,,,,,2.636221038240965,,,2.623491788937662,,,,,,,1.5571557026601432,,,3.3041398944227605,,2.0783129946715166,,,,,,,,,,,,,2.262679380354157,,,3.395834492718011,,2.301889138427181,,,,,,,,,,2.506294535941818,,,,1.5470214879431692,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.181998750476776,51.57828248789675]}"
00000000000000000c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.365615176505783,,,,,,,5.30706663304716,,,4.862963981368915,,4.224778531630293,,,,,,,,,,,,,,,,4.194624416952501,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.275282461450438,51.5019283051232]}"
00000000000000000c24,,,,,,,,,,,,,,,,,,,,,,3.6066451624137206,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.337334463115182,,,,,2.7632420219801994,,3.8687683584468435,,,3.416423767332047,,3.0872760765136236,,3.690237458330704,,,,,,2.436004484591841,,,,,3.040980688839002,,,3.429237023502791,,,,,,,1.2397169445107044,,,,,,0.14999881407030585,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.282142232407246,51.51657298720519]}"
00000000000000000c25,,,,,,,,,,,,,,,,,2.8460132745928775,,2.5171404571489955,,,2.9976649527647057,,,,,,,,,,,2.9534527222856104,,,,,,,,,,,,,,2.4870749768756686,,,2.282903406895748,,,,,,,3.0551519247950343,,,3.013871542720838,,2.7522730811112592,,,,,,,,,,,2.343294846497966,,2.6160640192139986,,,2.8138231209346225,,2.6489681970505488,,,2.417358079464798,,,,,,,2.748722531087274,,,,3.296382074723709,,3.1720304083661968,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.17430801943506,51.50305497319862]}"
00000000000000000c26,,,,,,,,,,,,,,,,,2.9593153908139183,,3.49236722543937,,,3.9822343579765893,,,,,,,,,,,4.4147365628456585,,,,,,,,,,,,,,4.11647814633895,,,4.572443618796039,,,,,4.859920543878257,,4.712103855582862,,,5.175307778274121,,4.495152732412291,,,,,4.654654873741998,,,,,,4.8261047836874615,,4.382866325832548,,,5.132902690342495,,4.1634650668319395,,,,,,,,,,,,,,3.2924644098260236,,1.3179110129133644,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.27239431461746,51.462678740609164]}"
00000000000000000c27,,,,,,,,,,,,,,,,,,,,,,3.233998801432499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4162575068657635,,,,,,,,,,,,,,,,,,11.3449608809283,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.269022451265442,51.47805746195794]}"
00000000000000000c28,,,,,,,,,,,,,,,,,,,2.3322185815867384,,,4.131390242349534,,,,,,,,,,,3.84857270668964,,,,,,,,,,,,,,,,,4.410560426798537,,,,,,,2.7880937890941593,,,5.6115821045812835,,4.8826931620401055,,,,,,,,,,,4.652769031438157,,4.147346134358793,,,5.234839899469666,,2.7462966204230206,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.250132561236565,51.52949111551801]}"
00000000000000000c29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1130240974512775,,4.1179163185647285,,,,,,,,,,,5.242805433381442,,5.247228253725705,,,,,0.39462287680091773,,0.40523301825231434,,,,5.084983117456068,,5.094629310426258,,,5.02751464313931,,5.0334205865319355,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.12374662855951,51.524090158693795]}"
00000000000000000c2a,,,,,,,,,,,,,,,,,2.6258770332855432,,4.3849318908726005,,,4.87537263364208,,,,,,,,,,,5.012607725839766,,,,,,,,,,,2.6874755748004873,,,4.524204401742844,,,5.403543922095612,,,,,5.781817710859165,,5.59433385844674,,,5.900317665671005,,5.18938690518576,,,,,,,,,,,4.8668996341644775,,4.648257758341679,,,6.266121853506214,,1.7413167012792057,,,,,,,,,,,,,,5.307197374010843,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.278955499473334,51.451627625722196]}"
00000000000000000c2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.426252927369272,,,7.3155676150808535,,4.136779739743187,,,,,,,,,,,,,,,,9.260235353391998,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.223884452885667,51.49239261276932]}"
00000000000000000c2c,,,,,,,,,,,,,,,,,,,,,,3.7317125034981036,,,,,,,,,,,1.6345778636110613,,,,,,,,,,,,,,2.6438816215445935,,,,,,,,,,,,,2.8518694404031146,,2.614265300249026,,,,,,,,,,,2.673993404219751,,2.440722796922368,,,2.745773902555712,,,,,,,,,,,,2.43712660244533,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.194276209666928,51.51348887949851]}"
00000000000000000c2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96761743930462,,,,,4.634103102478581,,,,,,,,,,,,,,,,6.835908721093418,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.1964123257463,51.52351923439598]}"
00000000000000000c2e,,,,,,,,,,,,,,,,,,,,,,4.358336579502304,,,,,,,,,,,3.722701651168789,,,,,,,,,,,,,,2.54645967321331,,,3.5819362193819075,,,,,,,5.742818815637879,,,6.746547921174238,,4.990066809448796,,,,,,,,,,,,,,,,6.868895047916577,,,,,,,,,,,,,,,,2.262207155595291,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.245305197738052,51.53543830752218]}"
00000000000000000c2f,,,,,,,,,,,,,,,,,,,,,,4.441217911216407,,,,,,,,,,,3.000308323879631,,,,,,,,,,,,,,,,,4.817816830005776,,,,,,,5.821178279496104,,,5.643597344962918,,4.807959359789652,,,,,2.1730814493702653,,,,,,,,2.735170940152642,,,6.091639971246525,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.212197911426077,51.494652700175436]}"
00000000000000000c30,,,,,,,,,,,,,,,,,,,,,,2.670612857995931,,,,,,,,,,,3.0595175652276905,,,,,,,,,,,,,,,,,2.4025707853083706,,,,,,,3.966948467317352,,,4.004578929639457,,3.460961118306703,,3.021372084174297,,,,,,2.2559313671388863,,,3.1803759109406244,,2.7554754275583626,,,3.3039613540480737,,2.612373325830144,,,,,1.547370758727024,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.24248365322437,51.53887271347369]}"
00000000000000000c31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.615597394588583,,,,,,,4.131081953340647,,,6.656326154462334,,4.141773073040709,,,,,,,,,,,,,,,,7.902354843762456,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.220074988088953,51.4955119973184]}"
00000000000000000c32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.826624256142684,,,5.188118197209711,,4.1574501099229675,,,,,,,,,,,,,,,,4.134614115669614,,2.0377351215907504,,,,,,,,,,1.6168763605104823,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.214993652348323,51.525221018919154]}"
00000000000000000c33,,,,,,,,,,,,,,,,,0.47073032039633683,,,,,2.7902517448477195,,,,,,,,,,,3.4155846863917483,,,,,,,,,,,,,,2.326361480213347,,,2.7237716056322023,,,,,,,4.101579580177256,,,4.428397982569239,,3.935389893936192,,5.190940092480372,,,,,,,,,,,,,,3.338940561493508,,,,,,,,,,,,2.66168666102178,,,,,,1.6342667906192425,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.197187192841387,51.57426908416534]}"
00000000000000000c34,,,,,,,,,,,,,,,,,,,1.7676699475095927,,,4.982233995753351,,,,,,,,,,,4.339724808863772,,,,,,,,,,,,,,4.836949576055653,,,5.491263187391147,,,,,,,5.861193495813141,,,6.224067858827898,,5.7015782343287045,,,,,,,,,,,6.1140950661397575,,2.8414698047162186,,,6.736454428458701,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.261144842638558,51.52451550087428]}"
